id,title,group,salesrank,review_cnt,downloads,rating
246640,MAD COWBOY: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Book,4866.0,85,85,4.5
246642,When Dreams Come True,Book,46957.0,11,11,4.5
246648,Response,Book,108757.0,9,9,5.0
246665,1621: A New Look at Thanksgiving,Book,25051.0,3,3,4.5
246666,Fashion Accessories: The Complete 20th Century Sourcebook,Book,80254.0,0,0,0.0
246674,Java Web Services Unleashed,Book,139030.0,6,6,4.0
246676,The Hornblower Companion,Book,113494.0,9,9,4.0
246683,The Library Card (Apple Signature Edition),Book,50710.0,29,29,3.5
246692,I Spy Extreme Challenger! A Book of Picture Riddles,Book,16033.0,9,9,4.5
246700,Three to Get Married,Book,53497.0,2,2,5.0
246707,Fortune's Rocks : A Novel,Book,9799.0,230,229,4.0
246712,"And If You Play Golf, You're My Friend: Furthur Reflections of a Grown Caddie",Book,133150.0,3,3,4.5
246715,"Pocket PC, Handheld PC Developer's Guide with Microsoft Embedded Visual Basic",Book,89561.0,6,6,4.5
246721,Starting Out in Futures Trading,Book,35526.0,2,2,4.5
246724,LaTeX: A Document Preparation System (2nd Edition),Book,52610.0,23,23,3.5
246741,Watson's Classic Book,Book,85104.0,10,10,4.5
246746,Constantine Porphyrogenitus De Administrando Imperio (Dumbarton Oaks Texts),Book,79322.0,2,2,4.0
246752,Purpose-Driven® Youth Ministry,Book,20881.0,31,31,4.5
246755,How to Lie with Maps,Book,95004.0,6,6,4.0
246762,Introduction to Digital Photography,Book,86005.0,1,1,5.0
246768,When Dreams Cross,Book,57216.0,3,3,4.5
246785,The Diabetes Improvement Program: The Ultimate Handbook for Using Foods & Supplements to Slow and Reverse the Complications of Diabetes,Book,5863.0,3,3,5.0
246802,Selected Stories of Eudora Welty : A Curtain of Green and Other Stories (Modern Library),Book,125244.0,1,1,5.0
246804,"500 Tips for Getting Published: A Guide for Educators, Researchers and Professionals (The 500 Tips Series)",Book,71617.0,0,0,0.0
246806,Oliver Twist (Tor Classic),Book,8750.0,105,105,4.0
246810,"Snowbound Mystery (Boxcar Children, No 13)",Book,125539.0,3,3,5.0
246814,Angels Within Us : A Spiritual Guide to the Twenty-Two Angels That Govern Our Everyday Lives,Book,95312.0,6,6,4.5
246823,Strawberry Girl 60th Anniversary Edition (Trophy Newbery),Book,55037.0,29,29,4.0
246826,Angel Therapy: Healing Messages for Every Area of Your Life,Book,75284.0,18,18,4.5
246837,Physical Properties of Carbon Nanotubes,Book,124697.0,5,5,4.5
246844,Writing the Breakout Novel,Book,17177.0,36,36,4.0
246847,Spirit: Stallion of the Cimarron,Book,31461.0,1,1,5.0
246854,Garbage Juice for Breakfast (Polka Dot Private Eye),Book,135801.0,1,1,4.0
246857,Federal Motor Carrier Safety Regulations Pocketbook,Book,73545.0,0,0,0.0
246858,"Akira, Book 5",Book,17430.0,5,5,4.5
246861,"Saint Joseph Baltimore Catechism: The Truths of Our Catholic Faith Clearly Explained and Illustrated : With Bible Readings, Study Helps and Mass Prayers (St. Joseph Catecisms)",Book,23775.0,8,8,4.5
246863,The Runaway Bunny,Book,32960.0,84,84,4.0
246865,The Picture Bible,Book,12532.0,29,29,5.0
246877,Principles of Modern Chemistry,Book,123203.0,9,9,3.5
246880,Phonics: Flash Cards (Pack of 12),Book,64944.0,1,1,5.0
246882,"England and the German Hanse, 1157-1611 : A Study of their Trade and Commercial Diplomacy",Book,53276.0,0,0,0.0
246896,Sable (Redfeather Chapter Book),Book,41871.0,0,0,0.0
246902,Lasting Impressions : Weaving Literature into the Writing Workshop,Book,40480.0,1,1,5.0
246908,Art and Visual Perception: A Psychology of the Creative Eye,Book,128722.0,6,6,4.5
246914,Building Robot Drive Trains (Robot DNA Series),Book,37798.0,7,7,4.5
246926,The Rainmaker,Book,48081.0,310,310,4.5
246935,The Sims: Hot Date: Prima's Official Strategy Guide,Book,82430.0,14,14,4.5
246946,The Admissions Essay: Clear and Effective Guidelines on How to Write That Most Important College Entrance Essay,Book,65252.0,0,0,0.0
246957,The Speech Chain: The Physics and Biology of Spoken Language,Book,62735.0,2,2,5.0
246967,A Druid's Herbal for the Sacred Earth Year,Book,82972.0,8,8,5.0
246969,Honey for a Woman's Heart,Book,66915.0,0,0,0.0
246981,The Age of Bede : Revised Edition (Penguin Classics),Book,89297.0,5,5,4.5
246982,Handbook Of Batteries,Book,37933.0,5,5,5.0
246994,World's Weirdest Critters (Ripley's Believe It or Not),Book,126580.0,1,1,4.0
246996,Five Modern No Plays,Book,117253.0,3,3,5.0
246998,Dashiell Hammett : Complete Novels : Red Harvest / The Dain Curse / The Maltese Falcon / The Glass Key / The Thin Man (Library of America),Book,6614.0,15,15,5.0
247010,World History: Perspectives on the Past,Book,101999.0,11,11,4.5
247011,Never Be Lied to Again: How to Get the Truth in 5 Minutes or Less in Any Conversation or Situation,Book,63440.0,107,107,3.5
247014,When Chores Were Done,Book,120268.0,0,0,0.0
247016,Women of the Bible: 52 Bible Studies for Individuals and Groups,Book,42617.0,2,2,3.5
247018,Active Directory Services for Microsoft Windows Server 2003 Technical Reference,Book,92080.0,1,1,5.0
247021,"Unbearable Weight: Feminism, Western Culture, and the Body",Book,112586.0,10,10,4.5
247035,Never Let a Fool Kiss You or a Kiss Fool You : Chiasmus and a World of Quotations That Say What They Mean and Mean What They Say,Book,140708.0,10,10,5.0
247047,Scholastic Q & A : Why Don't Haircuts Hurt? (Scholastic Question & Answer),Book,38990.0,1,1,5.0
247055,A Density of Souls,Book,23240.0,330,330,4.0
247082,"Inside C#, Second Edition",Book,104672.0,94,94,4.5
247083,A Rainbow of Friends,Book,79101.0,4,4,5.0
247090,The Positive Interactions Program of Activities for People With Alzheimer's Disease,Book,73546.0,0,0,0.0
247095,Dutch Oven Cooking,Book,43148.0,2,2,3.5
247096,"From The Two Rivers : The Eye of the World, Book 1 (Wheel of Time (Starscape))",Book,101745.0,26,26,4.0
247103,Harry Potter Journal: Hogwarts Crests,Book,146033.0,0,0,0.0
247106,Great White Sharks : The Biology of Carcharodon carcharias,Book,52583.0,3,3,5.0
247107,"Will You Please Be Quiet, Please? : Stories (Vintage Contemporaries)",Book,116341.0,11,11,4.5
247120,How to Raise a Family on Less Than Two Incomes : The Complete Guide to Managing Your Money Better So You Can Spend More Time withYour Kids,Book,138750.0,9,9,4.0
247123,Reiki: The Healing Touch,Book,19598.0,28,28,4.5
247144,Princeton Readings in Political Thought,Book,30896.0,2,2,5.0
247145,The Fourth Frontier Exploring The New World Of Work,Book,134260.0,8,8,4.5
247158,Absolute Power,Book,29098.0,146,145,4.0
247189,The Confessions : Saint Augustine,Book,117405.0,89,89,4.5
247191,The Only Astrology Book You'll Ever Need,Book,50917.0,65,65,4.0
247212,The Mystery of the Grail : Initiation and Magic in the Quest for the Spirit,Book,136265.0,3,3,4.5
247254,Tintin and the Picaros (The Adventures of Tintin),Book,75116.0,9,9,4.5
247255,"If Life Is a Game, These Are the Rules",Book,33245.0,49,49,4.0
247269,Rediscovering Gold in the 21st Century: The Complete Guide to the Next Gold Rush,Book,124594.0,1,1,4.0
247272,The Threshold of the Visible World,Book,119461.0,0,0,0.0
247291,Things That Make Us Smart: Defending Human Attributes in the Age of the Machine,Book,120226.0,10,10,4.0
247292,Courage to Grieve,Book,131379.0,10,10,4.5
247296,To Kill a Mockingbird : The 40th Anniversary Edition of the Pulitzer Prize-Winning Novel,Book,3089.0,1414,1410,4.5
247304,Five Comic One-Act Plays (Dover Thrift Editions),Book,74485.0,0,0,0.0
247312,Noise Reduction,Book,78953.0,0,0,0.0
247313,Before She Gets Her Period : Talking with Your Daughter About Menstruation,Book,51238.0,8,8,4.5
247314,The Golly Sisters Go West (I Can Read Book 3),Book,67308.0,2,2,5.0
247324,22 Immutable Laws of Marketing: Violate Them at Your Own Risk/Cassette,Book,127284.0,87,87,4.0
247335,Shambhala Encyclopedia of Yoga,Book,123588.0,5,5,5.0
247343,"The Dilbert Principle: A Cubicle's-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",Book,94452.0,85,85,4.5
247354,Flood (Vintage Crime/Black Lizard),Book,120511.0,36,36,4.5
247355,The Psychology of Achievement: Develop the Top Achiever's Mindset,Book,34139.0,15,15,4.5
247358,Always Postpone Meetings With Time-Wasting Morons (Dilbert Books (Paperback Andrews McMeel)),Book,65865.0,7,7,4.5
247366,In Search of Wonder: A Call to Worship Renewal,Book,44106.0,0,0,0.0
247367,Saussure for Beginners (Writers and Readers Beginners Documentary Comic Book),Book,122505.0,4,4,4.0
247369,"Fostering Algebraic Thinking : A Guide for Teachers, Grades 6-10",Book,59108.0,0,0,0.0
247371,"Paradise Kiss, Vol. 5",Book,121317.0,11,11,4.5
247381,Dictionary of Subjects and Symbols in Art (Icon Editions),Book,61019.0,2,2,5.0
247382,Toxic In-Laws: Loving Strategies for Protecting Your Marriage,Book,71630.0,10,10,4.5
247390,Schaum's Outline of Quantum Mechanics (Schaum's),Book,30861.0,11,5,4.0
247397,"Tropical Houses : Living in Nature in Jamaica, Sri Lanka, Java, Bali, and the Coasts of Mexico andBelize",Book,21775.0,6,5,5.0
247402,Schaum's Outline of Intermediate Algebra,Book,28851.0,3,3,5.0
247414,Building Strength & Stamina,Book,99905.0,1,1,5.0
247420,In a Nutshell (Sharing Nature With Children Book),Book,53659.0,3,3,5.0
247431,Forbidden Forest : The Story Of Little John And Robin Hood,Book,102592.0,3,3,4.0
247434,Don't Just Give It Away: How to Make the Most of Your Charitable Giving,Book,121280.0,2,2,5.0
247443,New Perspectives on Creating Web Pages with HTML Third Edition - Comprehensive,Book,61418.0,11,11,4.0
247444,Rite of Marriage/No. 238/22,Book,102907.0,0,0,0.0
247454,"Plato Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo",Book,129579.0,3,3,4.5
247456,Unto Others: The Evolution and Psychology of Unselfish Behavior,Book,30738.0,6,5,4.5
247457,Chocolate Burnout: The Road to Freedom,Book,91281.0,0,0,0.0
247463,"People of the Fire (The First North Americans series, Book 2)",Book,37498.0,14,5,4.0
247474,The Celebrant,Book,37146.0,10,10,4.5
247478,Eden (Helen & Kurt Wolff Book),Book,128009.0,18,18,4.0
247488,Gluten-Free Diet: A Comprehensive Resource Guide,Book,6303.0,8,5,5.0
247495,Linear Algebra (4th Edition),Book,61886.0,18,18,4.0
247509,"Brain Quest Bedtime: 175 Stories, Poems, Questions & Answers-Even Jokes & Riddles-To Read Together With a Little Bear Named Tillie (Brain Quest)",Book,46547.0,0,0,0.0
247515,A Bright Shining Lie : John Paul Vann and America in Vietnam,Book,21910.0,66,5,4.5
247531,Many-Splendored Fishes of Hawaii: 166 Fishes in Color,Book,75133.0,1,1,4.0
247532,Philadelphia Experiment and Other Ufo Conspiracies,Book,148641.0,6,6,3.5
247537,The Glumlot Letters,Book,131262.0,5,5,5.0
247540,Sailing Alone Around the Room: New and Selected Poems,Book,113793.0,54,54,4.5
247548,On Trial: Lessons from a Lifetime in the Courtroom,Book,38570.0,3,3,2.5
247549,The Stagecraft Handbook,Book,125008.0,3,3,4.5
247551,The Illustrated Guide to Extended Massive Orgasm,Book,14153.0,24,24,4.5
247552,"Speech Science Primer: Physiology, Acoustics, and Perception of Speech",Book,102987.0,1,1,5.0
247554,XLIB Reference Manual R5 (Definitive Guides to the X Window System),Book,111245.0,0,0,0.0
247564,Aikido for Kids,Book,84726.0,5,5,3.5
247565,Sunset Ideas for Great Baby Rooms (Ideas for Great),Book,38763.0,5,5,5.0
247567,The Lord,Book,125297.0,5,5,5.0
247569,The Smart Guide to the Low-Carb Anti-Aging Diet (The Smart Guide),Book,131279.0,3,3,4.5
247573,A World of Ideas : Essential Readings for College Writers,Book,55387.0,4,4,5.0
247579,"Clymer Suzuki Katana 600 1988-1996, Gsx-R750-1100, 1986-1987 (Clymer Motorcycle Repair)",Book,68843.0,0,0,0.0
247585,Tess of the D'Urbervilles: Authoritative Text (A Norton Critical Edition),Book,118380.0,5,5,5.0
247588,The Whole Lesbian Sex Book: A Passionate Guide for All of Us,Book,20536.0,22,22,4.0
247592,Wisdom in Israel,Book,99213.0,0,0,0.0
247594,My Brother,Book,58556.0,34,34,3.0
247643,The High School Geometry Tutor (High School Tutor Series),Book,7654.0,2,2,2.5
247663,Words on the Vine: 36 Vocabulary Units on Root Words,Book,26515.0,3,3,4.5
247672,Be Your Own Home Renovation Contractor : Save 30% Without Lifting a Hammer,Book,49214.0,2,2,3.5
247684,Benjamin Franklin: Writings (Library of America),Book,6832.0,6,6,4.5
247686,"Castaways: The Narrative of Alvar Nunez Cabeza De Vaca (Latin American Literature and Culture, No 10)",Book,114760.0,3,3,4.0
247687,Deep Water Death,Book,76318.0,6,6,5.0
247692,Multiple Streams of Internet Income,Book,51511.0,61,60,3.5
247703,Artists in Crime (A Roderick Alleyn Mystery),Book,99890.0,6,6,4.0
247731,Hawaiian Mythology,Book,136171.0,2,2,4.5
247732,Anything Goes: A Grace and Favor Mystery,Book,75922.0,25,25,4.5
247744,Essential Japanese: An Introduction to the Standard Colloquial Language (Tuttle Language Library),Book,98698.0,4,4,5.0
247747,Schaum's Outline of Statistics and Econometrics,Book,43742.0,1,1,5.0
247756,Nutcracker Activity Book (Dover Little Activity Books),Book,133243.0,0,0,0.0
247778,"Africa and Africans in the Making of the Atlantic World, 1400-1800 (Studies in Comparative World History)",Book,92167.0,5,5,3.5
247797,The Jugurthine War & The Conspiracy of Catiline,Book,8671.0,7,7,4.5
247798,The Low Blood Sugar Handbook: You Don't Have to Suffer....,Book,17006.0,23,23,4.5
247803,Rebecca,Book,727.0,421,420,4.5
247808,CURRENT Critical Care Diagnosis & Treatment,Book,56854.0,1,1,4.0
247812,Analysis for Financial Management,Book,13391.0,24,24,5.0
247814,The Code of the Woosters (Collector's Wodehouse),Book,90761.0,31,31,5.0
247831,Speed Improvement for Young Athletes: How to Sprint Faster in Your Sport in 30 Workouts,Book,19447.0,5,5,4.0
247857,Managing Telework: Strategies for Managing the Virtual Workforce,Book,41252.0,2,2,5.0
247859,"Great Issues in American History, Vol. II : From the Revolution to the Civil War, 1765-1865 (Great Issues in American History)",Book,25173.0,1,1,5.0
247866,Jesus Through the Centuries : His Place in the History of Culture,Book,92118.0,5,5,4.0
247872,Learning the Ropes: A Basic Guide to Safe and Fun S/m Lovemaking,Book,52948.0,3,3,4.5
247877,"Kaua'I Trails: Walks, Strolls, and Treks on the Garden Island",Book,106326.0,4,4,4.0
247889,The XML CD Bookshelf,Book,60096.0,2,2,5.0
247912,On Private Madness,Book,131357.0,0,0,0.0
247917,The Castle of Llyr (Chronicles of Prydain (Paperback)),Book,87819.0,43,43,5.0
247920,Old Irish Verbs and Vocabulary,Book,92157.0,1,1,5.0
247927,The Power of Their Ideas : Lessons from America from a Small School in Harlem,Book,33647.0,14,14,4.0
247930,The Complete Book of Anchoring and Mooring,Book,65103.0,3,3,4.5
247931,Four Quartets,Book,11338.0,12,12,5.0
247936,Weber's Big Book of Grilling,Book,717.0,67,67,5.0
247942,Coaching Volleyball,Book,92148.0,4,4,5.0
247956,Fishing Basics,Book,53779.0,3,3,4.5
247957,The Complete Home Organizer,Book,113954.0,5,5,4.5
247970,Princess Prunella and the Purple Peanut,Book,102421.0,2,2,4.5
247973,Globalization from Below,Book,108824.0,2,2,4.0
247976,Dark Ages: Werewolf,Book,138215.0,1,1,5.0
247990,The Artist's Way: A Spiritual Path to Higher Creativity (Inner Workbook),Book,4704.0,179,175,4.5
248004,Feng Shui and Money: A Nine-Week Program for Creating Wealth Using Ancient Principles and Techniques,Book,28716.0,11,11,4.5
248012,Speech After Stroke: A Manual for the Speech Pathologist and the Family Member,Book,71640.0,0,0,0.0
248025,The Hill Fights : The First Battle of Khe Sanh,Book,58610.0,5,5,4.0
248037,Unfinished Symphony (Logan),Book,50360.0,35,35,4.0
248039,The Place of Houses,Book,57265.0,2,2,4.0
248040,The Scarecrow of Oz,Book,43594.0,8,8,5.0
248048,The Overspent American: Why We Want What We Don't Need,Book,17816.0,54,54,4.0
248061,From Chocolate to Morphine : Everything You Need to Know About Mind-Altering Drugs,Book,92297.0,30,30,4.5
248062,The Icky Bug Alphabet Book (Jerry Pallotta's Alphabet Books),Book,134246.0,2,2,4.5
248070,As Sure as the Dawn (Mark of the Lion #3),Book,18327.0,28,28,4.5
248087,The Essential Event Planning Kit,Book,13761.0,16,16,3.5
248092,Beautiful Dreamer,Book,117949.0,26,26,4.0
248095,"Jesus I Never Knew Study Guide, The",Book,55396.0,5,5,5.0
248101,"Fun With Grammar: 75 Quick Activities & Games That Help Kids Learn About Nouns, Verbs, Adjectives, Adverbs, and More : Grades 4-8",Book,60128.0,2,2,5.0
248107,Photoshop&reg; 7 Bible (Bible),Book,61456.0,16,16,4.0
248117,"The Arts of the Sailor : Knotting, Splicing and Ropework",Book,103511.0,2,2,4.5
248118,Arabian Nights (Everyman's Library (Cloth)),Book,40562.0,23,23,5.0
248121,Ivanhoe (Tor Classics),Book,23204.0,37,37,4.0
248125,Arco the Homeschooler's Guide to Portfolios and Transcripts,Book,32632.0,0,0,0.0
248130,The Gangster of Love,Book,115377.0,10,10,3.0
248134,Avalon: : The Return of King Arthur,Book,116648.0,56,56,3.5
248136,The Buccaneers of America,Book,85265.0,5,5,4.5
248140,When Cats Dream (Orchard Paperbacks),Book,141714.0,4,4,5.0
248146,The Psychology of Persuasion: How to Persuade Others to Your Way of Thinking,Book,3586.0,56,56,4.5
248158,Just Ella,Book,70117.0,156,155,4.0
248174,The Immortal Class : Bike Messengers and the Cult of Human Power,Book,74604.0,53,53,3.5
248180,"Maps, Models and the Structure of Reality: Nlp Technology in Psychotherapy",Book,88423.0,1,1,4.0
248185,Defender (Foreigner),Book,55371.0,29,29,3.5
248191,Fear Itself: A Fearless Jones Novel,Book,31085.0,22,22,4.5
248195,"Mates, Dates, and Cosmic Kisses (Mates, Dates)",Book,93374.0,17,17,3.5
248199,A Guide to Greek Traditions and Customs in America,Book,38024.0,6,6,5.0
248201,A Literature Unit for Tuck Everlasting by Natalie Babbitt,Book,106844.0,4,4,4.5
248207,The Greens Cookbook,Book,17650.0,28,26,4.0
248208,Norman Hall's Corrections Officer Exam Preparation Book,Book,106928.0,0,0,0.0
248224,"Oxford Latin Course, Part I (2nd edition)",Book,72229.0,28,28,4.0
248229,Demian (Dover Thrift Editions),Book,71857.0,108,108,4.5
248241,The Rough Guide to Costa Brava,Book,93336.0,0,0,0.0
248246,"Teaching Reading in Social Studies, Science and Math (Grades 3 & Up)",Book,27532.0,0,0,0.0
248253,Chinese Bilingual Bible,Book,71953.0,2,2,5.0
248257,Seth Speaks: The Eternal Validity of the Soul (A Seth Book),Book,29944.0,72,72,4.5
248268,"Wind, Sand and Stars",Book,34455.0,26,26,4.5
248276,A You're Adorable,Book,26890.0,12,12,5.0
248283,"Haynes Nissan Pick-Ups Automotive Repair Manual: Models Covered : Nissan/Datsun Pick-Ups 1980 Through 1997, Pathfinder 1987 Through 1995 : Does Not In ... nformation (Hayne's Automotive Repair Manual)",Book,128908.0,2,2,2.0
